length,angle,energy
0.9156923076923077,1.9463179487179487,-75.9827467038582
0.9173333333333333,1.9463179487179487,-75.98300251000299
0.918974358974359,1.9463179487179487,-75.98324420536392
0.9206153846153846,1.9463179487179487,-75.98347194993215
0.9222564102564103,1.9463179487179487,-75.98368590202477
0.9238974358974359,1.9463179487179487,-75.98388621830253
0.9255384615384615,1.9463179487179487,-75.98407305378744
0.9271794871794872,1.9463179487179487,-75.98424656188013
0.9288205128205128,1.9463179487179487,-75.98440689437618
0.9304615384615385,1.9463179487179487,-75.98455420148356
0.9321025641025641,1.9463179487179487,-75.98468863183905
0.9337435897435897,1.9463179487179487,-75.98481033252477
0.9353846153846154,1.9463179487179487,-75.98491944908409
0.937025641025641,1.9463179487179487,-75.98501612553832
0.9386666666666666,1.9463179487179487,-75.98510050440183
0.9403076923076923,1.9463179487179487,-75.98517272669882
0.9419487179487179,1.9463179487179487,-75.9852329319778
0.9435897435897436,1.9463179487179487,-75.98528125832783
0.9452307692307692,1.9463179487179487,-75.9853178423931
0.9468717948717948,1.9463179487179487,-75.98534281938818
0.9485128205128206,1.9463179487179487,-75.98535632311322
0.9501538461538462,1.9463179487179487,-75.98535857535856
0.9517948717948719,1.9463179487179487,-75.98534953326593
0.9534358974358975,1.9463179487179487,-75.98532941123047
0.9550769230769232,1.9463179487179487,-75.98529833755403
0.9567179487179488,1.9463179487179487,-75.98525643919629
0.9583589743589744,1.9463179487179487,-75.9852038417892
0.9600000000000001,1.9463179487179487,-75.98514066964988
0.9616410256410257,1.9463179487179487,-75.98506704579562
0.9632820512820514,1.9463179487179487,-75.98498309195652
0.964923076923077,1.9463179487179487,-75.98488892858936
0.9665641025641026,1.9463179487179487,-75.98478467488977
0.9682051282051283,1.9463179487179487,-75.98467044880705
0.9698461538461539,1.9463179487179487,-75.98454636705519
0.9714871794871796,1.9463179487179487,-75.98441254512741
0.9731282051282052,1.9463179487179487,-75.98426909730725
0.9747692307692308,1.9463179487179487,-75.98411613668219
0.9764102564102565,1.9463179487179487,-75.9839537751557
0.9780512820512821,1.9463179487179487,-75.98378212345884
0.9796923076923078,1.9463179487179487,-75.98360129116367
0.9373538461538462,1.9389579487179487,-75.98501516658517
0.9373538461538462,1.9393353846153847,-75.98501636939379
0.9373538461538462,1.9397128205128205,-75.98501754673173
0.9373538461538462,1.9400902564102565,-75.98501869861092
0.9373538461538462,1.9404676923076922,-75.98501982504294
0.9373538461538462,1.9408451282051282,-75.98502092603965
0.9373538461538462,1.941222564102564,-75.98502200161295
0.9373538461538462,1.9416,-75.98502305177428
0.9373538461538462,1.941977435897436,-75.98502407653598
0.9373538461538462,1.9423548717948718,-75.98502507590926
0.9373538461538462,1.9427323076923078,-75.98502604990628
0.9373538461538462,1.9431097435897435,-75.98502699853898
0.9373538461538462,1.9434871794871795,-75.98502792181894
0.9373538461538462,1.9438646153846153,-75.9850288197581
0.9373538461538462,1.9442420512820513,-75.98502969236827
0.9373538461538462,1.944619487179487,-75.98503053966141
0.9373538461538462,1.944996923076923,-75.98503136164916
0.9373538461538462,1.945374358974359,-75.98503215834377
0.9373538461538462,1.9457517948717948,-75.98503292975676
0.9373538461538462,1.9461292307692308,-75.98503367590007
0.9373538461538462,1.9465066666666666,-75.98503439678572
0.9373538461538462,1.9468841025641026,-75.98503509242556
0.9373538461538462,1.9472615384615384,-75.98503576283144
0.9373538461538462,1.9476389743589744,-75.98503640801542
0.9373538461538462,1.9480164102564104,-75.98503702798932
0.9373538461538462,1.9483938461538461,-75.98503762276506
0.9373538461538462,1.9487712820512821,-75.98503819235455
0.9373538461538462,1.949148717948718,-75.98503873676981
0.9373538461538462,1.949526153846154,-75.98503925602272
0.9373538461538462,1.9499035897435897,-75.98503975012548
0.9373538461538462,1.9502810256410257,-75.98504021908981
0.9373538461538462,1.9506584615384615,-75.98504066292769
0.9373538461538462,1.9510358974358974,-75.98504108165103
0.9373538461538462,1.9514133333333334,-75.98504147527223
0.9373538461538462,1.9517907692307692,-75.98504184380275
0.9373538461538462,1.9521682051282052,-75.98504218725506
0.9373538461538462,1.952545641025641,-75.98504250564095
0.9373538461538462,1.952923076923077,-75.98504279897236
0.9373538461538462,1.9533005128205128,-75.98504306726147
0.9373538461538462,1.9536779487179488,-75.98504331052024
0.9373538461538462,1.9463179487179487,-75.98503403949934
0.9380102564102565,1.9463179487179487,-75.98506827969703
0.9386666666666668,1.9463179487179487,-75.98510056589107
0.9393230769230769,1.9463179487179487,-75.98513090707924
0.9399794871794872,1.9463179487179487,-75.98515931222093
0.9406358974358975,1.9463179487179487,-75.98518579023875
0.9412923076923078,1.9463179487179487,-75.98521035001748
0.941948717948718,1.9463179487179487,-75.9852330004047
0.9426051282051283,1.9463179487179487,-75.98525375021066
0.9432615384615385,1.9463179487179487,-75.98527260820882
0.9439179487179488,1.9463179487179487,-75.98528958313598
0.944574358974359,1.9463179487179487,-75.98530468369188
0.9452307692307693,1.9463179487179487,-75.98531791854032
0.9458871794871796,1.9463179487179487,-75.98532929630791
0.9465435897435898,1.9463179487179487,-75.98533882558588
0.9472,1.9463179487179487,-75.98534651492918
0.9478564102564103,1.9463179487179487,-75.98535237285662
0.9485128205128206,1.9463179487179487,-75.98535640785144
