length,angle,energy
0.8,1.73,-75.9399493762792
0.8,1.735897435897436,-75.94019687086107
0.8,1.7417948717948717,-75.94043615458138
0.8,1.7476923076923077,-75.94066727789658
0.8,1.7535897435897436,-75.94089029131175
0.8,1.7594871794871794,-75.94110524538681
0.8,1.7653846153846153,-75.94131219074337
0.8,1.7712820512820513,-75.94151117806959
0.8,1.7771794871794873,-75.94170225812621
0.8,1.783076923076923,-75.94188548175264
0.8,1.788974358974359,-75.94206089987102
0.8,1.794871794871795,-75.94222856349285
0.8,1.8007692307692307,-75.94238852372311
0.8,1.8066666666666666,-75.94254083176548
0.8,1.8125641025641026,-75.94268553892691
0.8,1.8184615384615384,-75.94282269662257
0.8,1.8243589743589743,-75.9429523563804
0.8,1.8302564102564103,-75.94307456984512
0.8,1.836153846153846,-75.94318938878257
0.8,1.842051282051282,-75.94329686508459
0.8,1.847948717948718,-75.9433970507721
0.8,1.853846153846154,-75.9434899979994
0.8,1.8597435897435897,-75.94357575905799
0.8,1.8656410256410256,-75.94365438638081
0.8,1.8715384615384616,-75.94372593254494
0.8,1.8774358974358973,-75.94379045027617
0.8,1.8833333333333333,-75.94384799245161
0.8,1.8892307692307693,-75.94389861210334
0.8,1.895128205128205,-75.94394236242199
0.8,1.901025641025641,-75.94397929675965
0.8,1.906923076923077,-75.94400946863283
0.8,1.9128205128205127,-75.94403293172608
0.8,1.9187179487179487,-75.94404973989408
0.8,1.9246153846153846,-75.94405994716554
0.8,1.9305128205128206,-75.94406360774522
0.8,1.9364102564102563,-75.9440607760168
0.8,1.9423076923076923,-75.94405150654642
0.8,1.9482051282051283,-75.94403585408371
0.8,1.954102564102564,-75.94401387356581
0.8,1.96,-75.94398562011898
0.8,1.9305128205128206,-75.94406360774522
0.8102564102564103,1.9305128205128206,-75.95455876607528
0.8205128205128206,1.9305128205128206,-75.96390966392264
0.8307692307692308,1.9305128205128206,-75.97219163102989
0.841025641025641,1.9305128205128206,-75.97947546582196
0.8512820512820514,1.9305128205128206,-75.98582650192981
0.8615384615384616,1.9305128205128206,-75.99130669812912
0.8717948717948718,1.9305128205128206,-75.9959737939845
0.882051282051282,1.9305128205128206,-75.99988183897199
0.8923076923076924,1.9305128205128206,-76.00308168331291
0.9025641025641026,1.9305128205128206,-76.00562027663155
0.9128205128205129,1.9305128205128206,-76.00754218526609
0.9230769230769231,1.9305128205128206,-76.00888935521951
0.9333333333333333,1.9305128205128206,-76.00970005147201
0.9435897435897436,1.9305128205128206,-76.01001103170917
0.9538461538461539,1.9305128205128206,-76.00985645457467
0.9641025641025641,1.9305128205128206,-76.009268755059
0.9743589743589743,1.9305128205128206,-76.00827720451146
0.9846153846153847,1.9305128205128206,-76.0069102271656
0.9948717948717949,1.9305128205128206,-76.00519456050807
1.005128205128205,1.9305128205128206,-76.00315424277403
1.0153846153846153,1.9305128205128206,-76.00081271039285
1.0256410256410255,1.9305128205128206,-75.99819206997063
1.035897435897436,1.9305128205128206,-75.99531201195565
1.0461538461538462,1.9305128205128206,-75.99219191006239
1.0564102564102564,1.9305128205128206,-75.98885012010376
1.0666666666666667,1.9305128205128206,-75.98530268863134
1.0769230769230769,1.9305128205128206,-75.98156568384557
1.0871794871794873,1.9305128205128206,-75.97765445398437
1.0974358974358975,1.9305128205128206,-75.97358192332874
1.1076923076923078,1.9305128205128206,-75.96936204609857
1.117948717948718,1.9305128205128206,-75.96500613640636
1.1282051282051282,1.9305128205128206,-75.96052657944641
1.1384615384615384,1.9305128205128206,-75.95593320207432
1.1487179487179486,1.9305128205128206,-75.95123707882199
1.1589743589743589,1.9305128205128206,-75.94644713893543
1.169230769230769,1.9305128205128206,-75.94157189244088
1.1794871794871795,1.9305128205128206,-75.93662055458364
1.1897435897435897,1.9305128205128206,-75.93160045579116
1.2,1.9305128205128206,-75.92651844612246
0.9435897435897436,1.73,-76.00944042474572
0.9435897435897436,1.735897435897436,-76.00957165614972
0.9435897435897436,1.7417948717948717,-76.00969556901671
0.9435897435897436,1.7476923076923077,-76.00981219725705
0.9435897435897436,1.7535897435897436,-76.00992157501841
0.9435897435897436,1.7594871794871794,-76.01002373668783
0.9435897435897436,1.7653846153846153,-76.01011871689396
0.9435897435897436,1.7712820512820513,-76.0102065505099
0.9435897435897436,1.7771794871794873,-76.01028727265535
0.9435897435897436,1.783076923076923,-76.01036091869939
0.9435897435897436,1.788974358974359,-76.01042752426218
0.9435897435897436,1.794871794871795,-76.01048712521815
0.9435897435897436,1.8007692307692307,-76.01053975769779
0.9435897435897436,1.8066666666666666,-76.01058545809008
0.9435897435897436,1.8125641025641026,-76.01062426304551
0.9435897435897436,1.8184615384615384,-76.0106562094774
0.9435897435897436,1.8243589743589743,-76.01068133456523
0.9435897435897436,1.8302564102564103,-76.01069967575629
0.9435897435897436,1.836153846153846,-76.01071127076821
0.9435897435897436,1.842051282051282,-76.01071615759213
0.9435897435897436,1.847948717948718,-76.01071437449397
0.9435897435897436,1.853846153846154,-76.01070596001699
0.9435897435897436,1.8597435897435897,-76.01069095298513
0.9435897435897436,1.8656410256410256,-76.01066939250411
0.9435897435897436,1.8715384615384616,-76.01064131796468
0.9435897435897436,1.8774358974358973,-76.01060661520333
0.9435897435897436,1.8833333333333333,-76.0105656332866
0.9435897435897436,1.8892307692307693,-76.01051825718812
0.9435897435897436,1.895128205128205,-76.01046452746236
0.9435897435897436,1.901025641025641,-76.01040448496067
0.9435897435897436,1.906923076923077,-76.01033817083426
0.9435897435897436,1.9128205128205127,-76.01026562653524
0.9435897435897436,1.9187179487179487,-76.01018689382076
0.9435897435897436,1.9246153846153846,-76.01010201475444
0.9435897435897436,1.9305128205128206,-76.01001103170917
0.9435897435897436,1.9364102564102563,-76.00991398736956
0.9435897435897436,1.9423076923076923,-76.00981092473415
0.9435897435897436,1.9482051282051283,-76.00970188711838
0.9435897435897436,1.954102564102564,-76.00958691815708
0.9435897435897436,1.96,-76.00946606180665
0.8,1.842051282051282,-75.94329686508459
0.8102564102564103,1.842051282051282,-75.95390710471962
0.8205128205128206,1.842051282051282,-75.96337141640835
0.8307692307692308,1.842051282051282,-75.97176549919351
0.841025641025641,1.842051282051282,-75.97915938209987
0.8512820512820514,1.842051282051282,-75.98561925674531
0.8615384615384616,1.842051282051282,-75.99120683729458
0.8717948717948718,1.842051282051282,-75.99597986919173
0.882051282051282,1.842051282051282,-75.99999239237596
0.8923076923076924,1.842051282051282,-76.00329535650161
0.9025641025641026,1.842051282051282,-76.00593547567593
0.9128205128205129,1.842051282051282,-76.00795736543827
0.9230769230769231,1.842051282051282,-76.00940253163711
0.9333333333333333,1.842051282051282,-76.01031019381358
0.9435897435897436,1.842051282051282,-76.01071615759213
0.9538461538461539,1.842051282051282,-76.01065478573905
0.9641025641025641,1.842051282051282,-76.01015801682762
0.9743589743589743,1.842051282051282,-76.00925617194733
0.9846153846153847,1.842051282051282,-76.00797641142493
0.9948717948717949,1.842051282051282,-76.00634611578721
1.005128205128205,1.842051282051282,-76.00438899738045
1.0153846153846153,1.842051282051282,-76.00212847722256
1.0256410256410255,1.842051282051282,-75.99958667881239
1.035897435897436,1.842051282051282,-75.99678311512373
1.0461538461538462,1.842051282051282,-75.99373716242424
1.0564102564102564,1.842051282051282,-75.99046722737071
1.0666666666666667,1.842051282051282,-75.9869891597744
1.0769230769230769,1.842051282051282,-75.98331955537434
1.0871794871794873,1.842051282051282,-75.97947237551628
1.0974358974358975,1.842051282051282,-75.97546226542865
1.1076923076923078,1.842051282051282,-75.97130147157594
1.117948717948718,1.842051282051282,-75.96700298067451
1.1282051282051282,1.842051282051282,-75.9625774734169
1.1384615384615384,1.842051282051282,-75.95803653745322
1.1487179487179486,1.842051282051282,-75.95338940147434
1.1589743589743589,1.842051282051282,-75.9486465006215
1.169230769230769,1.842051282051282,-75.94381621651408
1.1794871794871795,1.842051282051282,-75.93890646596239
1.1897435897435897,1.842051282051282,-75.93392606779435
1.2,1.842051282051282,-75.92888184693328
0.8635897435897436,1.796051282051282,-75.99157231621828
0.8635897435897436,1.7984102564102562,-75.99161647183837
0.8635897435897436,1.8007692307692307,-75.99165945590201
0.8635897435897436,1.803128205128205,-75.99170127121592
0.8635897435897436,1.8054871794871794,-75.99174192059172
0.8635897435897436,1.8078461538461537,-75.99178140684572
0.8635897435897436,1.8102051282051281,-75.99181973279913
0.8635897435897436,1.8125641025641024,-75.99185690127779
0.8635897435897436,1.8149230769230769,-75.99189291511291
0.8635897435897436,1.8172820512820511,-75.99192777714018
0.8635897435897436,1.8196410256410256,-75.99196149020074
0.8635897435897436,1.8219999999999998,-75.99199405714046
0.8635897435897436,1.8243589743589743,-75.99202548081038
0.8635897435897436,1.8267179487179486,-75.9920557640666
0.8635897435897436,1.829076923076923,-75.99208490977071
0.8635897435897436,1.8314358974358973,-75.99211292078895
0.8635897435897436,1.8337948717948718,-75.99213979999331
0.8635897435897436,1.836153846153846,-75.9921655502606
0.8635897435897436,1.8385128205128205,-75.99219017447312
0.8635897435897436,1.8408717948717948,-75.99221367551874
0.8635897435897436,1.8432307692307692,-75.99223605629045
0.8635897435897436,1.8455897435897435,-75.99225731968669
0.8635897435897436,1.847948717948718,-75.99227746861129
0.8635897435897436,1.8503076923076922,-75.99229650597378
0.8635897435897436,1.8526666666666667,-75.99231443468913
0.8635897435897436,1.855025641025641,-75.99233125767776
0.8635897435897436,1.8573846153846154,-75.99234697786571
0.8635897435897436,1.8597435897435897,-75.9923615981847
0.8635897435897436,1.8621025641025641,-75.99237512157235
0.8635897435897436,1.8644615384615384,-75.9923875509713
0.8635897435897436,1.8668205128205129,-75.99239888933059
0.8635897435897436,1.8691794871794871,-75.99240913960504
0.8635897435897436,1.8715384615384616,-75.99241830475484
